NAME,ID,TITLE
acfadf,www.dviciv,"canadian says child killed, us wife raped during afghan kidnapping canadian says child killed, us wife raped during afghan kidnappingthe rescued family arrived in canada after five years in taliban captivity"
acfadf,www.dviciv,"four indian troops killed, two check posts destroyed by pak army on loc ispr four indian troops killed, two check posts destroyed by pak army on loc isprfive innocent people, including four women, were martyred"
acfadf,www.dviciv,"transgender person killed by man she was living with in peshawar transgender person killed by man she was living with in peshawaraccused was running an arms business in the city, police said"
acfadf,www.dviciv,"five suspected daesh terrorists killed in karachi police encounter five suspected daesh terrorists killed in karachi police encounterdeceased terrorists were former members of aqis, ssp malir says"
acfadf,www.dviciv,fo summons indian diplomat after two killed in indian firing across loc fo summons indian diplomat after two killed in indian firing across loclatest ceasefire violation in nikial sector resulted in martyrdom of innocent man and woman
acfadf,www.dviciv,"brother confesses to raping, killing teenage sister quetta police brother confesses to raping, killing teenage sister quetta policethe 13 year old girl was found dead in killi ismail area of quetta on sunday"
acfadf,www.dviciv,suspected us drone strike kills at least six alleged terrorists near border suspected us drone strike kills at least six alleged terrorists near borderthose killed reportedly belonged to global terror group daesh
acfadf,www.dviciv,cjp takes suo motu notice of naqeebullahs killing in police encounter 
acfadf,www.dviciv,"zainab killing police say same dna found in eight rape, murder cases zainab killing police say same dna found in eight rape, murder casespolice say dna tests have confirmed that the same culprit carried out eight rape and murder of eight children, including zainab"
acfadf,www.dviciv,saudi prince killed in helicopter crash near yemen border state tv saudi prince killed in helicopter crash near yemen border state tvthe helicopter had several officials on board
acfadf,www.dviciv,jamaat ul ahrar chief killed in afghanistan drone strike jamaat ul ahrar chief killed in afghanistan drone strikeit was reported on tuesday that the umar khalid khurasani chief was critically injured in a drone attack
acfadf,www.dviciv,three iranian security force members killed in border clash three iranian security force members killed in border clashthe attack isn t thought to be linked to past week s unrest and protests
acfadf,www.dviciv,man killed sister after she was raped in gujrat man killed sister after she was raped in gujratpolice insisted the victim s family on reaching a settlement agreement
acfadf,www.dviciv,"ambulance bomb kills 63, wounds 151 in kabul officials ambulance bomb kills 63, wounds 151 in kabul officialstaliban claimed responsibility for the blast"
acfadf,www.dviciv,"mir hazar khan bijarani committed suicide after killing wife, police suspect mir hazar khan bijarani committed suicide after killing wife, police suspectpress release by dig south zone cites"
acfadf,www.dviciv,saudi prince killed in helicopter crash near yemen border state tv saudi prince killed in helicopter crash near yemen border state tvthe crash also comes after saudi arabia on saturday intercepted and destroyed a ballistic missilefired from yemen
acfadf,www.dviciv,karachis school principal killing husband confesses to murdering wife karachis school principal killing husband confesses to murdering wifeali hassan confessed that he had concocted the story about the armed bandits shooting his wife
acfadf,www.dviciv,"the students who lost their lives in peshawar directorate attack the students who lost their lives in peshawar directorate attackeight students were killed in an attack on the student hostel inside the directorate of agriculture extension on university road, peshawar early friday morning"
acfadf,www.dviciv,"50 afghan soldiers killed, over 100 injured ig fc balochistan 50 afghan soldiers killed, over 100 injured ig fc balochistanchaman over 50 afghan soldiers†were killed and†more than 100 injured when pakistan"
